id	features.plot	pct.exp	avg.exp.scaled
Xcl1+ NK	Prf1	57.9494799405646	-1.24089598293701
Xcl1+ NK	Gzma	47.5482912332838	-1.66231512091578
Xcl1+ NK	Gzmb	80.6835066864785	-1.46835143778693
Xcl1+ NK	Gzmc	29.2719167904903	-0.487687632791055
Xcl1+ NK	Eomes	20.9509658246657	-1.37183502580788
Xcl1+ NK	Tbx21	45.4680534918276	1.07907620824194
Xcl1+ NK	Rora	50.37147102526	1.76423994149414
Xcl1+ NK	Gata3	18.5735512630015	1.44602093660852
Xcl1+ NK	Rorc	0.297176820208024	1.77441875630794
Xcl1+ NK	Runx3	44.8736998514116	0.503343392785636
Xcl1+ NK	Klf2	63.8930163447251	0.30789137171446
Xcl1+ NK	Tcf7	24.665676077266	1.68305552537257
Xcl1+ NK	Itga1	11.8870728083209	-0.579176044707565
Xcl1+ NK	Itga2	4.75482912332838	-0.568586451417984
Xcl1+ NK	Itgae	0.594353640416048	1.15904431397455
Xcl1+ NK	Itgam	3.86329866270431	-0.789104865636483
Xcl1+ NK	Cxcr3	28.3803863298663	1.68900024397566
Xcl1+ NK	Cxcr4	11.8870728083209	0.697189342604723
Xcl1+ NK	Cxcr6	22.7340267459138	1.63167568818835
Xcl1+ NK	Cx3cr1	0.742942050520059	-0.41728715832976
Xcl1+ NK	Ccr7	4.01188707280832	1.74692256660443
Xcl1+ NK	Ifng	28.0832095096582	0.653652659702666
Xcl1+ NK	Xcl1	84.8439821693908	1.76273433096225
Xcl1+ NK	Il5	0	NA
Xcl1+ NK	Il13	0	NA
Xcl1+ NK	Ccl3	19.9108469539376	-0.0441013766787538
Xcl1+ NK	Ccl4	40.8618127786033	0.0656426857288916
Xcl1+ NK	Ccl5	65.3789004457652	-0.244874528929393
Xcl1+ NK	Nkg7	95.9881129271917	0.174890255621969
Xcl1+ NK	Klrc1	82.3179791976226	1.39955325356846
Xcl1+ NK	Klrk1	66.8647845468053	0.681932988576803
Xcl1+ NK	Klrg1	4.75482912332838	-1.20789122885732
Xcl1+ NK	Cd96	17.2362555720654	-0.00505994218393242
Xcl1+ NK	Cd226	40.8618127786033	1.69967036112144
Xcl1+ NK	Lag3	19.1679049034175	0.44328451869788
Xcl1+ NK	Pdcd1	9.36106983655275	1.63683630912715
Xcl1+ NK	Tigit	46.8053491827637	0.0633079235104114
Xcl1+ NK	Mki67	8.46953937592868	-0.468972552108236
Xcl1+ NK	Birc5	5.79494799405646	-0.497822029415203
Ccl5+ NK	Prf1	78.6447638603696	-0.417281465701301
Ccl5+ NK	Gzma	87.9260780287474	0.369403506204095
Ccl5+ NK	Gzmb	88.7063655030801	0.986255383331502
Ccl5+ NK	Gzmc	8.45995893223819	-0.713297906407372
Ccl5+ NK	Eomes	50.1437371663244	1.36229735810279
Ccl5+ NK	Tbx21	35.0718685831622	0.845677986237117
Ccl5+ NK	Rora	12.6488706365503	-0.167601146549892
Ccl5+ NK	Gata3	11.5811088295688	0.430331668988191
Ccl5+ NK	Rorc	0.0410677618069815	-0.224006880723472
Ccl5+ NK	Runx3	47.9260780287474	1.51101476454827
Ccl5+ NK	Klf2	71.0061601642711	1.25745580509526
Ccl5+ NK	Tcf7	6.57084188911704	-0.229010931206402
Ccl5+ NK	Itga1	4.435318275154	-1.46125265391314
Ccl5+ NK	Itga2	15.523613963039	1.68160007651527
Ccl5+ NK	Itgae	0.53388090349076	0.715356685453304
