id	features.plot	pct.exp	avg.exp.scaled
Xcr1+ cDC1	Xcr1	83.3333333333333	0.892840907083172
Xcr1+ cDC1	Clec9a	90.6976744186046	1.05867661759634
Xcr1+ cDC1	Itgae	82.5581395348837	1.24333523508804
Xcr1+ cDC1	Ccr7	1.55038759689922	-0.498222584452546
Xcr1+ cDC1	Ccl5	13.1782945736434	-0.501882967607966
Xcr1+ cDC1	Ccl22	3.87596899224806	-0.513726061808988
Xcr1+ cDC1	Cd209a	0.775193798449612	-0.498738208269754
Xcr1+ cDC1	Cd300a	9.30232558139535	-0.546509606102978
Xcr1+ cDC1	Ccr5	17.0542635658915	-0.598025180302516
Xcr1+ cDC1	Mki67	18.6046511627907	-0.551294177219291
Xcr1+ cDC1	Top2a	16.6666666666667	-0.561527177336248
Xcr1+ cDC1	Stmn1	22.093023255814	-0.527364975506056
Ccr7+ cDC1	Xcr1	2.35690235690236	-1.11590025832739
Ccr7+ cDC1	Clec9a	12.4579124579125	-1.33694209305524
Ccr7+ cDC1	Itgae	2.35690235690236	-1.14334289746204
Ccr7+ cDC1	Ccr7	84.1750841750842	1.49998989549632
Ccr7+ cDC1	Ccl5	89.2255892255892	1.49995309144114
Ccr7+ cDC1	Ccl22	64.6464646464647	1.49964778043828
Ccr7+ cDC1	Cd209a	0.673400673400673	-0.551075602273479
Ccr7+ cDC1	Cd300a	7.40740740740741	-0.40419769246458
Ccr7+ cDC1	Ccr5	8.75420875420875	-0.820434948996371
Ccr7+ cDC1	Mki67	10.4377104377104	-0.510293604608904
Ccr7+ cDC1	Top2a	11.1111111111111	-0.444695251135543
Ccr7+ cDC1	Stmn1	8.08080808080808	-0.491120619422943
Cd209a+ cDC2	Xcr1	37.1859296482412	-0.571377342578406
Cd209a+ cDC2	Clec9a	61.3065326633166	-0.0237687996415051
Cd209a+ cDC2	Itgae	39.1959798994975	-0.316346763161626
Cd209a+ cDC2	Ccr7	4.02010050251256	-0.496658906272868
Cd209a+ cDC2	Ccl5	23.6180904522613	-0.489489794581731
Cd209a+ cDC2	Ccl22	8.5427135678392	-0.46928333397626
Cd209a+ cDC2	Cd209a	16.0804020100502	1.49869367910538
Cd209a+ cDC2	Cd300a	36.1809045226131	1.49663453426809
Cd209a+ cDC2	Ccr5	31.6582914572864	1.40321774789179
Cd209a+ cDC2	Mki67	19.0954773869347	-0.436726356418201
Cd209a+ cDC2	Top2a	18.0904522613065	-0.492049972444545
Cd209a+ cDC2	Stmn1	22.6130653266332	-0.48121928314439
Mki67+ cDC	Xcr1	90.7692307692308	0.794436693822619
Mki67+ cDC	Clec9a	84.6153846153846	0.302034275100405
Mki67+ cDC	Itgae	83.0769230769231	0.216354425535622
Mki67+ cDC	Ccr7	0	-0.505108404770905
Mki67+ cDC	Ccl5	13.8461538461538	-0.508580329251447
Mki67+ cDC	Ccl22	6.15384615384615	-0.516638384653031
Mki67+ cDC	Cd209a	1.53846153846154	-0.448879868562149
Mki67+ cDC	Cd300a	18.4615384615385	-0.545927235700529
Mki67+ cDC	Ccr5	29.2307692307692	0.0152423814070979
Mki67+ cDC	Mki67	92.3076923076923	1.4983141382464
Mki67+ cDC	Top2a	95.3846153846154	1.49827240091634
Mki67+ cDC	Stmn1	92.3076923076923	1.49970487807339
